data,reuniao,mediana
2011-05-09,R4/2012,12.5
2011-05-09,R5/2011,12.5
2011-05-09,R5/2012,12.5
2011-05-09,R6/2011,12.5
2011-05-09,R6/2012,12.5
2011-05-09,R7/2011,12.5
2011-05-09,R7/2012,12.5
2011-05-09,R8/2011,12.5
2011-05-09,R8/2012,12.5
2011-05-16,R1/2012,12.5
2011-05-16,R2/2012,12.5
2011-05-16,R3/2012,12.5
2011-05-16,R4/2011,12.25
2011-05-16,R4/2012,12.5
2011-05-16,R5/2011,12.5
2011-05-16,R5/2012,12.5
2011-05-16,R6/2011,12.5
2011-05-16,R6/2012,12.5
2011-05-16,R7/2011,12.5
2011-05-16,R7/2012,12.5
2011-05-16,R8/2011,12.5
2011-05-16,R8/2012,12.5
2011-05-23,R1/2012,12.5
2011-05-23,R2/2012,12.5
2011-05-23,R3/2012,12.5
2011-05-23,R4/2011,12.25
2011-05-23,R4/2012,12.5
2011-05-23,R5/2011,12.5
2011-05-23,R5/2012,12.5
2011-05-23,R6/2011,12.5
2011-05-23,R6/2012,12.5
2011-05-23,R7/2011,12.5
2011-05-23,R7/2012,12.5
2011-05-23,R8/2011,12.5
2011-05-23,R8/2012,12.5
2011-05-30,R1/2012,12.5
2011-05-30,R2/2012,12.5
2011-05-30,R3/2012,12.5
2011-05-30,R4/2011,12.25
2011-05-30,R4/2012,12.5
2011-05-30,R5/2011,12.5
2011-05-30,R5/2012,12.5
2011-05-30,R6/2011,12.5
2011-05-30,R6/2012,12.5
2011-05-30,R7/2011,12.5
2011-05-30,R7/2012,12.5
2011-05-30,R8/2011,12.5
2011-05-30,R8/2012,12.5
2011-06-06,R1/2012,12.5
2011-06-06,R2/2012,12.5
2011-06-06,R3/2012,12.5
2011-06-06,R4/2011,12.25
2011-06-06,R4/2012,12.5
2011-06-06,R5/2011,12.5
2011-06-06,R5/2012,12.5
2011-06-06,R6/2011,12.5
2011-06-06,R6/2012,12.5
2011-06-06,R7/2011,12.5
2011-06-06,R7/2012,12.5
2011-06-06,R8/2011,12.5
2011-06-06,R8/2012,12.5
2011-06-13,R1/2012,12.5
2011-06-13,R2/2012,12.5
2011-06-13,R3/2012,12.5
2011-06-13,R4/2012,12.5
2011-06-13,R5/2011,12.5
2011-06-13,R5/2012,12.5
2011-06-13,R6/2011,12.5
2011-06-13,R6/2012,12.5
2011-06-13,R7/2011,12.5
2011-06-13,R7/2012,12.5
2011-06-13,R8/2011,12.5
2011-06-13,R8/2012,12.5
2011-06-20,R1/2012,12.5
2011-06-20,R2/2012,12.5
2011-06-20,R3/2012,12.5
2011-06-20,R4/2012,12.5
2011-06-20,R5/2011,12.5
2011-06-20,R5/2012,12.5
2011-06-20,R6/2011,12.5
2011-06-20,R6/2012,12.5
2011-06-20,R7/2011,12.5
2011-06-20,R7/2012,12.5
2011-06-20,R8/2011,12.5
2011-06-20,R8/2012,12.5
2011-06-27,R1/2012,12.5
2011-06-27,R2/2012,12.5
2011-06-27,R3/2012,12.5
2011-06-27,R4/2012,12.5
2011-06-27,R5/2011,12.5
2011-06-27,R5/2012,12.5
2011-06-27,R6/2011,12.5
2011-06-27,R6/2012,12.5
2011-06-27,R7/2011,12.5
2011-06-27,R7/2012,12.5
2011-06-27,R8/2011,12.5
2011-06-27,R8/2012,12.5
2011-07-04,R1/2012,12.63
2011-07-04,R2/2012,12.5
2011-07-04,R3/2012,12.5
2011-07-04,R4/2012,12.5
2011-07-04,R5/2011,12.5
2011-07-04,R5/2012,12.5
2011-07-04,R6/2011,12.5
2011-07-04,R6/2012,12.5
2011-07-04,R7/2011,12.5
2011-07-04,R7/2012,12.5
2011-07-04,R8/2011,12.5
2011-07-04,R8/2012,12.5
2011-07-11,R1/2012,12.75
2011-07-11,R2/2012,12.75
2011-07-11,R3/2012,12.75
2011-07-11,R4/2012,12.75
2011-07-11,R5/2011,12.5
2011-07-11,R5/2012,12.75
2011-07-11,R6/2011,12.75
2011-07-11,R6/2012,12.75
2011-07-11,R7/2011,12.75
2011-07-11,R7/2012,12.5
2011-07-11,R8/2011,12.75
2011-07-11,R8/2012,12.5
2011-07-18,R1/2012,12.75
2011-07-18,R2/2012,12.75
2011-07-18,R3/2012,12.75
2011-07-18,R4/2012,12.75
2011-07-18,R5/2011,12.5
2011-07-18,R5/2012,12.75
2011-07-18,R6/2011,12.75
2011-07-18,R6/2012,12.75
2011-07-18,R7/2011,12.75
2011-07-18,R7/2012,12.75
2011-07-18,R8/2011,12.75
2011-07-18,R8/2012,12.75
2011-07-21,R1/2013,12.25
2011-07-25,R1/2012,12.75
2011-07-25,R1/2013,12.25
2011-07-25,R2/2012,12.75
2011-07-25,R3/2012,12.75
2011-07-25,R4/2012,12.75
2011-07-25,R5/2012,12.75
2011-07-25,R6/2011,12.75
2011-07-25,R6/2012,12.75
2011-07-25,R7/2011,12.75
2011-07-25,R7/2012,12.75
2011-07-25,R8/2011,12.75
2011-07-25,R8/2012,12.75
2011-08-01,R1/2012,12.75
2011-08-01,R1/2013,12.5
2011-08-01,R2/2012,12.75
2011-08-01,R3/2012,12.75
2011-08-01,R4/2012,12.75
2011-08-01,R5/2012,12.75
2011-08-01,R6/2011,12.75
2011-08-01,R6/2012,12.75
2011-08-01,R7/2011,12.75
2011-08-01,R7/2012,12.75
2011-08-01,R8/2011,12.75
2011-08-01,R8/2012,12.5
2011-08-08,R1/2012,12.5
2011-08-08,R1/2013,12.5
2011-08-08,R2/2012,12.5
2011-08-08,R3/2012,12.5
2011-08-08,R4/2012,12.5
2011-08-08,R5/2012,12.5
2011-08-08,R6/2011,12.5
2011-08-08,R6/2012,12.5
2011-08-08,R7/2011,12.5
2011-08-08,R7/2012,12.5
2011-08-08,R8/2011,12.5
2011-08-08,R8/2012,12.5
2011-08-15,R1/2012,12.5
2011-08-15,R1/2013,12.5
2011-08-15,R2/2012,12.5
2011-08-15,R3/2012,12.5
2011-08-15,R4/2012,12.5
2011-08-15,R5/2012,12.5
2011-08-15,R6/2011,12.5
2011-08-15,R6/2012,12.5
2011-08-15,R7/2011,12.5
2011-08-15,R7/2012,12.5
2011-08-15,R8/2011,12.5
2011-08-15,R8/2012,12.5
2011-08-22,R1/2012,12.5
2011-08-22,R1/2013,12.5
2011-08-22,R2/2012,12.5
2011-08-22,R3/2012,12.5
2011-08-22,R4/2012,12.5
2011-08-22,R5/2012,12.5
2011-08-22,R6/2011,12.5
2011-08-22,R6/2012,12.5
2011-08-22,R7/2011,12.5
2011-08-22,R7/2012,12.5
2011-08-22,R8/2011,12.5
2011-08-22,R8/2012,12.5
2011-08-29,R1/2012,12.5
2011-08-29,R1/2013,12.13
2011-08-29,R2/2012,12.5
2011-08-29,R3/2012,12.5
2011-08-29,R4/2012,12.5
2011-08-29,R5/2012,12.5
2011-08-29,R6/2011,12.5
2011-08-29,R6/2012,12.5
2011-08-29,R7/2011,12.5
2011-08-29,R7/2012,12.38
2011-08-29,R8/2011,12.5
2011-08-29,R8/2012,12.25
2011-09-01,R2/2013,11.75
2011-09-05,R1/2012,11.25
2011-09-05,R1/2013,11.75
2011-09-05,R2/2012,11.0
2011-09-05,R2/2013,11.5
2011-09-05,R3/2012,11.0
2011-09-05,R4/2012,11.0
2011-09-05,R5/2012,11.0
2011-09-05,R6/2012,11.5
2011-09-05,R7/2011,12.0
2011-09-05,R7/2012,11.5
2011-09-05,R8/2011,11.5
2011-09-05,R8/2012,11.5
2011-09-12,R1/2012,11.0
2011-09-12,R1/2013,11.0
2011-09-12,R2/2012,10.5
2011-09-12,R2/2013,10.63
2011-09-12,R3/2012,10.5
2011-09-12,R4/2012,10.5
2011-09-12,R5/2012,10.5
2011-09-12,R6/2012,10.5
2011-09-12,R7/2011,11.5
2011-09-12,R7/2012,10.75
2011-09-12,R8/2011,11.0
2011-09-12,R8/2012,11.0
2011-09-19,R1/2012,10.5
2011-09-19,R1/2013,10.75
2011-09-19,R2/2012,10.5
2011-09-19,R2/2013,10.63
2011-09-19,R3/2012,10.5
2011-09-19,R4/2012,10.5
2011-09-19,R5/2012,10.5
2011-09-19,R6/2012,10.5
2011-09-19,R7/2011,11.5
2011-09-19,R7/2012,10.5
2011-09-19,R8/2011,11.0
2011-09-19,R8/2012,10.5
2011-09-26,R1/2012,10.5
2011-09-26,R1/2013,10.5
2011-09-26,R2/2012,10.5
2011-09-26,R2/2013,10.63
2011-09-26,R3/2012,10.5
2011-09-26,R4/2012,10.5
2011-09-26,R5/2012,10.5
2011-09-26,R6/2012,10.5
2011-09-26,R7/2011,11.5
2011-09-26,R7/2012,10.5
2011-09-26,R8/2011,11.0
2011-09-26,R8/2012,10.63
2011-10-03,R1/2012,10.5
2011-10-03,R1/2013,10.5
2011-10-03,R2/2012,10.5
2011-10-03,R2/2013,10.5
2011-10-03,R3/2012,10.5
2011-10-03,R4/2012,10.5
2011-10-03,R5/2012,10.5
2011-10-03,R6/2012,10.5
2011-10-03,R7/2011,11.5
2011-10-03,R7/2012,10.5
2011-10-03,R8/2011,11.0
2011-10-03,R8/2012,10.5
2011-10-10,R1/2012,10.5
2011-10-10,R1/2013,10.5
2011-10-10,R2/2012,10.5
2011-10-10,R2/2013,10.5
2011-10-10,R3/2012,10.5
2011-10-10,R4/2012,10.5
2011-10-10,R5/2012,10.5
2011-10-10,R6/2012,10.5
2011-10-10,R7/2011,11.5
2011-10-10,R7/2012,10.5
2011-10-10,R8/2011,11.0
2011-10-10,R8/2012,10.5
2011-10-17,R1/2012,10.5
2011-10-17,R1/2013,10.5
2011-10-17,R2/2012,10.5
2011-10-17,R2/2013,10.5
2011-10-17,R3/2012,10.5
2011-10-17,R4/2012,10.5
2011-10-17,R5/2012,10.5
2011-10-17,R6/2012,10.5
2011-10-17,R7/2011,11.5
2011-10-17,R7/2012,10.5
2011-10-17,R8/2011,11.0
2011-10-17,R8/2012,10.5
2011-10-20,R3/2013,8.5
2011-10-20,R4/2013,9.5
2011-10-24,R1/2012,10.5
2011-10-24,R1/2013,10.5
2011-10-24,R2/2012,10.5
2011-10-24,R2/2013,10.5
2011-10-24,R3/2012,10.5
2011-10-24,R3/2013,9.75
2011-10-24,R4/2012,10.5
2011-10-24,R4/2013,10.13
2011-10-24,R5/2012,10.5
2011-10-24,R6/2012,10.5
2011-10-24,R7/2012,10.5
2011-10-24,R8/2011,11.0
2011-10-24,R8/2012,10.5
2011-10-31,R1/2012,10.5
2011-10-31,R1/2013,10.5
2011-10-31,R2/2012,10.5
2011-10-31,R2/2013,10.5
2011-10-31,R3/2012,10.5
2011-10-31,R3/2013,10.25
2011-10-31,R4/2012,10.5
2011-10-31,R4/2013,10.5
2011-10-31,R5/2012,10.5
2011-10-31,R6/2012,10.5
2011-10-31,R7/2012,10.5
2011-10-31,R8/2011,11.0
2011-10-31,R8/2012,10.5
2011-11-07,R1/2012,10.5
2011-11-07,R1/2013,10.5
2011-11-07,R2/2012,10.25
2011-11-07,R2/2013,10.5
2011-11-07,R3/2012,10.0
2011-11-07,R3/2013,10.0
2011-11-07,R4/2012,10.0
2011-11-07,R4/2013,10.25
2011-11-07,R5/2012,10.0
2011-11-07,R6/2012,10.5
2011-11-07,R7/2012,10.5
2011-11-07,R8/2011,11.0
2011-11-07,R8/2012,10.5
2011-11-14,R1/2012,10.5
2011-11-14,R1/2013,10.0
2011-11-14,R2/2012,10.0
2011-11-14,R2/2013,10.13
2011-11-14,R3/2012,10.0
2011-11-14,R3/2013,10.0
2011-11-14,R4/2012,10.0
2011-11-14,R4/2013,10.0
2011-11-14,R5/2012,10.0
2011-11-14,R6/2012,10.0
2011-11-14,R7/2012,10.0
2011-11-14,R8/2011,11.0
2011-11-14,R8/2012,10.0
2011-11-21,R1/2012,10.5
2011-11-21,R1/2013,10.0
2011-11-21,R2/2012,10.0
2011-11-21,R2/2013,10.0
2011-11-21,R3/2012,10.0
2011-11-21,R3/2013,10.0
2011-11-21,R4/2012,10.0
2011-11-21,R4/2013,10.0
2011-11-21,R5/2012,10.0
2011-11-21,R6/2012,10.0
2011-11-21,R7/2012,10.0
2011-11-21,R8/2011,11.0
2011-11-21,R8/2012,10.0
2011-11-28,R1/2012,10.5
2011-11-28,R1/2013,10.0
2011-11-28,R2/2012,10.0
2011-11-28,R2/2013,10.0
2011-11-28,R3/2012,10.0
2011-11-28,R3/2013,10.0
2011-11-28,R4/2012,10.0
2011-11-28,R4/2013,10.0
2011-11-28,R5/2012,10.0
2011-11-28,R6/2012,10.0
2011-11-28,R7/2012,10.0
2011-11-28,R8/2011,11.0
2011-11-28,R8/2012,10.0
2011-12-05,R1/2012,10.5
2011-12-05,R1/2013,10.0
2011-12-05,R2/2012,10.0
2011-12-05,R2/2013,10.0
2011-12-05,R3/2012,9.63
2011-12-05,R3/2013,10.0
2011-12-05,R4/2012,9.5
2011-12-05,R4/2013,10.0
2011-12-05,R5/2012,9.5
2011-12-05,R6/2012,9.5
2011-12-05,R7/2012,9.5
2011-12-05,R8/2012,9.5
2011-12-12,R1/2012,10.5
2011-12-12,R1/2013,9.75
2011-12-12,R2/2012,10.0
2011-12-12,R2/2013,10.0
2011-12-12,R3/2012,9.5
2011-12-12,R3/2013,10.0
2011-12-12,R4/2012,9.5
2011-12-12,R4/2013,10.0
2011-12-12,R5/2012,9.5
2011-12-12,R6/2012,9.5
2011-12-12,R7/2012,9.5
2011-12-12,R8/2012,9.5
2011-12-19,R1/2012,10.5
2011-12-19,R1/2013,9.5
2011-12-19,R2/2012,10.0
2011-12-19,R2/2013,10.0
2011-12-19,R3/2012,9.5
2011-12-19,R3/2013,10.0
2011-12-19,R4/2012,9.5
2011-12-19,R4/2013,10.0
2011-12-19,R5/2012,9.5
2011-12-19,R6/2012,9.5
2011-12-19,R7/2012,9.5
2011-12-19,R8/2012,9.5
2011-12-26,R1/2012,10.5
2011-12-26,R1/2013,9.5
2011-12-26,R2/2012,10.0
2011-12-26,R2/2013,10.0
2011-12-26,R3/2012,9.5
2011-12-26,R3/2013,10.0
2011-12-26,R4/2012,9.5
2011-12-26,R4/2013,10.0
2011-12-26,R5/2012,9.5
2011-12-26,R6/2012,9.5
2011-12-26,R7/2012,9.5
2011-12-26,R8/2012,9.5
2012-01-02,R1/2012,10.5
2012-01-02,R1/2013,9.5
2012-01-02,R2/2012,10.0
2012-01-02,R2/2013,10.0
2012-01-02,R3/2012,9.5
2012-01-02,R3/2013,10.0
2012-01-02,R4/2012,9.5
2012-01-02,R4/2013,10.0
2012-01-02,R5/2012,9.5
2012-01-02,R6/2012,9.5
2012-01-02,R7/2012,9.5
2012-01-02,R8/2012,9.5
2012-01-09,R1/2012,10.5
2012-01-09,R1/2013,9.75
2012-01-09,R2/2012,10.0
2012-01-09,R2/2013,10.0
2012-01-09,R3/2012,9.5
2012-01-09,R3/2013,10.0
2012-01-09,R4/2012,9.5
2012-01-09,R4/2013,10.0
2012-01-09,R5/2012,9.5
2012-01-09,R6/2012,9.5
2012-01-09,R7/2012,9.5
2012-01-09,R8/2012,9.5
2012-01-16,R1/2012,10.5
2012-01-16,R1/2013,9.75
2012-01-16,R2/2012,10.0
2012-01-16,R2/2013,10.0
2012-01-16,R3/2012,9.75
2012-01-16,R3/2013,10.0
2012-01-16,R4/2012,9.5
2012-01-16,R4/2013,10.0
2012-01-16,R5/2012,9.5
2012-01-16,R6/2012,9.5
2012-01-16,R7/2012,9.5
2012-01-16,R8/2012,9.5
2012-01-19,R5/2013,10.75
2012-01-19,R6/2013,10.75
2012-01-23,R1/2013,10.0
2012-01-23,R2/2012,10.0
2012-01-23,R2/2013,10.0
2012-01-23,R3/2012,9.75
2012-01-23,R3/2013,10.0
2012-01-23,R4/2012,9.5
2012-01-23,R4/2013,10.0
2012-01-23,R5/2012,9.5
2012-01-23,R5/2013,10.88
2012-01-23,R6/2012,9.5
2012-01-23,R6/2013,10.88
2012-01-23,R7/2012,9.5
2012-01-23,R8/2012,9.5
2012-01-30,R1/2013,10.0
2012-01-30,R2/2012,10.0
2012-01-30,R2/2013,10.0
2012-01-30,R3/2012,9.5
2012-01-30,R3/2013,10.25
2012-01-30,R4/2012,9.5
2012-01-30,R4/2013,10.25
2012-01-30,R5/2012,9.5
2012-01-30,R5/2013,10.88
2012-01-30,R6/2012,9.5
2012-01-30,R6/2013,10.88
2012-01-30,R7/2012,9.5
2012-01-30,R8/2012,9.5
2012-02-06,R1/2013,10.0
2012-02-06,R2/2012,10.0
2012-02-06,R2/2013,10.25
2012-02-06,R3/2012,9.5
2012-02-06,R3/2013,10.5
2012-02-06,R4/2012,9.5
2012-02-06,R4/2013,10.5
2012-02-06,R5/2012,9.5
2012-02-06,R5/2013,10.75
2012-02-06,R6/2012,9.5
2012-02-06,R6/2013,10.75
2012-02-06,R7/2012,9.5
2012-02-06,R8/2012,9.5
2012-02-13,R1/2013,9.5
2012-02-13,R2/2012,10.0
2012-02-13,R2/2013,10.0
2012-02-13,R3/2012,9.5
2012-02-13,R3/2013,10.25
2012-02-13,R4/2012,9.5
2012-02-13,R4/2013,10.5
2012-02-13,R5/2012,9.5
2012-02-13,R5/2013,10.5
2012-02-13,R6/2012,9.5
2012-02-13,R6/2013,10.5
2012-02-13,R7/2012,9.5
2012-02-13,R8/2012,9.5
2012-02-22,R1/2013,9.5
2012-02-22,R2/2012,10.0
2012-02-22,R2/2013,10.0
2012-02-22,R3/2012,9.5
2012-02-22,R3/2013,10.25
2012-02-22,R4/2012,9.5
2012-02-22,R4/2013,10.5
2012-02-22,R5/2012,9.5
2012-02-22,R5/2013,10.5
2012-02-22,R6/2012,9.5
2012-02-22,R6/2013,10.5
2012-02-22,R7/2012,9.5
2012-02-22,R8/2012,9.5
2012-02-27,R1/2013,9.5
2012-02-27,R2/2012,10.0
2012-02-27,R2/2013,10.0
2012-02-27,R3/2012,9.5
2012-02-27,R3/2013,10.0
2012-02-27,R4/2012,9.5
2012-02-27,R4/2013,10.25
2012-02-27,R5/2012,9.5
2012-02-27,R5/2013,10.5
2012-02-27,R6/2012,9.5
2012-02-27,R6/2013,10.5
2012-02-27,R7/2012,9.5
2012-02-27,R8/2012,9.5
2012-03-05,R1/2013,9.5
2012-03-05,R2/2012,10.0
2012-03-05,R2/2013,9.75
2012-03-05,R3/2012,9.5
2012-03-05,R3/2013,10.0
2012-03-05,R4/2012,9.5
2012-03-05,R4/2013,10.25
2012-03-05,R5/2012,9.5
2012-03-05,R5/2013,10.5
2012-03-05,R6/2012,9.5
2012-03-05,R6/2013,10.5
2012-03-05,R7/2012,9.5
2012-03-05,R8/2012,9.5
2012-03-12,R1/2013,9.0
2012-03-12,R2/2013,9.5
2012-03-12,R3/2012,9.25
2012-03-12,R3/2013,9.5
2012-03-12,R4/2012,9.0
2012-03-12,R4/2013,9.5
2012-03-12,R5/2012,9.0
2012-03-12,R5/2013,10.0
2012-03-12,R6/2012,9.0
2012-03-12,R6/2013,10.0
2012-03-12,R7/2012,9.0
2012-03-12,R8/2012,9.0
2012-03-19,R1/2013,9.0
2012-03-19,R2/2013,9.37
2012-03-19,R3/2012,9.0
2012-03-19,R3/2013,9.5
2012-03-19,R4/2012,9.0
2012-03-19,R4/2013,9.75
2012-03-19,R5/2012,9.0
2012-03-19,R5/2013,10.0
2012-03-19,R6/2012,9.0
2012-03-19,R6/2013,10.0
2012-03-19,R7/2012,9.0
2012-03-19,R8/2012,9.0
2012-03-26,R1/2013,9.0
2012-03-26,R2/2013,9.25
2012-03-26,R3/2012,9.0
2012-03-26,R3/2013,9.5
2012-03-26,R4/2012,9.0
2012-03-26,R4/2013,9.88
2012-03-26,R5/2012,9.0
2012-03-26,R5/2013,10.0
2012-03-26,R6/2012,9.0
2012-03-26,R6/2013,10.0
2012-03-26,R7/2012,9.0
2012-03-26,R8/2012,9.0
2012-04-02,R1/2013,9.0
2012-04-02,R2/2013,9.13
2012-04-02,R3/2012,9.0
2012-04-02,R3/2013,9.5
2012-04-02,R4/2012,9.0
2012-04-02,R4/2013,9.75
2012-04-02,R5/2012,9.0
2012-04-02,R5/2013,10.0
2012-04-02,R6/2012,9.0
2012-04-02,R6/2013,10.0
2012-04-02,R7/2012,9.0
2012-04-02,R8/2012,9.0
2012-04-09,R1/2013,9.0
2012-04-09,R2/2013,9.13
2012-04-09,R3/2012,9.0
2012-04-09,R3/2013,9.5
2012-04-09,R4/2012,9.0
2012-04-09,R4/2013,9.75
2012-04-09,R5/2012,9.0
2012-04-09,R5/2013,10.0
2012-04-09,R6/2012,9.0
2012-04-09,R6/2013,10.0
2012-04-09,R7/2012,9.0
2012-04-09,R8/2012,9.0
2012-04-16,R1/2013,9.0
2012-04-16,R2/2013,9.0
2012-04-16,R3/2012,9.0
2012-04-16,R3/2013,9.25
2012-04-16,R4/2012,9.0
2012-04-16,R4/2013,9.5
2012-04-16,R5/2012,9.0
2012-04-16,R5/2013,10.0
2012-04-16,R6/2012,9.0
2012-04-16,R6/2013,10.0
2012-04-16,R7/2012,9.0
2012-04-16,R8/2012,9.0
2012-04-19,R7/2013,8.88
2012-04-23,R1/2013,9.0
2012-04-23,R2/2013,9.0
2012-04-23,R3/2013,9.25
2012-04-23,R4/2012,9.0
2012-04-23,R4/2013,9.5
2012-04-23,R5/2012,9.0
2012-04-23,R5/2013,10.0
2012-04-23,R6/2012,9.0
2012-04-23,R6/2013,10.0
2012-04-23,R7/2012,9.0
2012-04-23,R7/2013,9.0
2012-04-23,R8/2012,9.0
2012-04-30,R1/2013,9.0
2012-04-30,R2/2013,9.0
2012-04-30,R3/2013,9.25
2012-04-30,R4/2012,9.0
2012-04-30,R4/2013,9.5
2012-04-30,R5/2012,9.0
2012-04-30,R5/2013,9.88
2012-04-30,R6/2012,8.83
2012-04-30,R6/2013,10.0
2012-04-30,R7/2012,8.83
2012-04-30,R7/2013,9.5
2012-04-30,R8/2012,9.0
2012-05-07,R1/2013,8.5
2012-05-07,R2/2013,8.75
2012-05-07,R3/2013,9.0
2012-05-07,R4/2012,8.5
2012-05-07,R4/2013,9.0
2012-05-07,R5/2012,8.5
2012-05-07,R5/2013,9.5
2012-05-07,R6/2012,8.5
2012-05-07,R6/2013,9.5
2012-05-07,R7/2012,8.5
2012-05-07,R7/2013,9.5
2012-05-07,R8/2012,8.5
2012-05-14,R1/2013,8.0
2012-05-14,R2/2013,8.5
2012-05-14,R3/2013,8.5
2012-05-14,R4/2012,8.5
2012-05-14,R4/2013,9.0
2012-05-14,R5/2012,8.0
2012-05-14,R5/2013,9.5
2012-05-14,R6/2012,8.0
2012-05-14,R6/2013,9.5
2012-05-14,R7/2012,8.0
2012-05-14,R7/2013,9.5
2012-05-14,R8/2012,8.0
2012-05-21,R1/2013,8.0
2012-05-21,R2/2013,8.5
2012-05-21,R3/2013,8.5
2012-05-21,R4/2012,8.5
2012-05-21,R4/2013,9.0
2012-05-21,R5/2012,8.0
2012-05-21,R5/2013,9.38
2012-05-21,R6/2012,8.0
2012-05-21,R6/2013,9.5
2012-05-21,R7/2012,8.0
2012-05-21,R7/2013,9.5
2012-05-21,R8/2012,8.0
2012-05-28,R1/2013,8.0
2012-05-28,R2/2013,8.0
2012-05-28,R3/2013,8.25
2012-05-28,R4/2012,8.5
2012-05-28,R4/2013,8.5
2012-05-28,R5/2012,8.0
2012-05-28,R5/2013,9.0
2012-05-28,R6/2012,8.0
2012-05-28,R6/2013,9.0
2012-05-28,R7/2012,8.0
2012-05-28,R7/2013,9.25
2012-05-28,R8/2012,8.0
2012-05-31,R8/2013,9.5
2012-06-04,R1/2013,8.0
2012-06-04,R2/2013,8.0
2012-06-04,R3/2013,8.25
2012-06-04,R4/2013,8.5
2012-06-04,R5/2012,8.0
2012-06-04,R5/2013,9.0
2012-06-04,R6/2012,8.0
2012-06-04,R6/2013,9.0
2012-06-04,R7/2012,8.0
2012-06-04,R7/2013,9.0
2012-06-04,R8/2012,8.0
2012-06-04,R8/2013,9.5
2012-06-11,R1/2013,7.75
2012-06-11,R2/2013,8.0
2012-06-11,R3/2013,8.0
2012-06-11,R4/2013,8.38
2012-06-11,R5/2012,8.0
2012-06-11,R5/2013,8.75
2012-06-11,R6/2012,7.75
2012-06-11,R6/2013,9.0
2012-06-11,R7/2012,7.75
2012-06-11,R7/2013,9.0
2012-06-11,R8/2012,7.75
2012-06-11,R8/2013,8.5
2012-06-18,R1/2013,7.5
2012-06-18,R2/2013,7.5
2012-06-18,R3/2013,8.0
2012-06-18,R4/2013,8.0
2012-06-18,R5/2012,8.0
2012-06-18,R5/2013,8.5
2012-06-18,R6/2012,7.5
2012-06-18,R6/2013,8.5
2012-06-18,R7/2012,7.5
2012-06-18,R7/2013,8.75
2012-06-18,R8/2012,7.5
2012-06-18,R8/2013,8.5
2012-06-25,R1/2013,7.5
2012-06-25,R2/2013,7.5
2012-06-25,R3/2013,8.0
2012-06-25,R4/2013,8.0
2012-06-25,R5/2012,8.0
2012-06-25,R5/2013,8.5
2012-06-25,R6/2012,7.5
2012-06-25,R6/2013,8.5
2012-06-25,R7/2012,7.5
2012-06-25,R7/2013,8.75
2012-06-25,R8/2012,7.5
2012-06-25,R8/2013,8.75
2012-07-02,R1/2013,7.5
2012-07-02,R2/2013,7.5
2012-07-02,R3/2013,7.75
2012-07-02,R4/2013,8.0
2012-07-02,R5/2012,8.0
2012-07-02,R5/2013,8.13
2012-07-02,R6/2012,7.5
2012-07-02,R6/2013,8.25
2012-07-02,R7/2012,7.5
2012-07-02,R7/2013,8.75
2012-07-02,R8/2012,7.5
2012-07-02,R8/2013,8.63
2012-07-09,R1/2013,7.5
2012-07-09,R2/2013,7.5
2012-07-09,R3/2013,7.5
2012-07-09,R4/2013,7.75
2012-07-09,R5/2012,8.0
2012-07-09,R5/2013,8.0
2012-07-09,R6/2012,7.5
2012-07-09,R6/2013,8.25
2012-07-09,R7/2012,7.5
2012-07-09,R7/2013,8.5
2012-07-09,R8/2012,7.5
2012-07-09,R8/2013,8.5
2012-07-12,R1/2014,8.0
2012-07-16,R1/2013,7.5
2012-07-16,R1/2014,8.38
2012-07-16,R2/2013,7.5
2012-07-16,R3/2013,7.5
2012-07-16,R4/2013,7.5
2012-07-16,R5/2013,7.88
2012-07-16,R6/2012,7.5
2012-07-16,R6/2013,8.0
2012-07-16,R7/2012,7.5
2012-07-16,R7/2013,8.5
2012-07-16,R8/2012,7.5
2012-07-16,R8/2013,8.5
2012-07-23,R1/2013,7.5
2012-07-23,R1/2014,8.63
2012-07-23,R2/2013,7.5
2012-07-23,R3/2013,7.5
2012-07-23,R4/2013,7.5
2012-07-23,R5/2013,7.75
2012-07-23,R6/2012,7.5
2012-07-23,R6/2013,8.0
2012-07-23,R7/2012,7.5
2012-07-23,R7/2013,8.5
2012-07-23,R8/2012,7.5
2012-07-23,R8/2013,8.5
2012-07-30,R1/2013,7.5
2012-07-30,R1/2014,8.5
2012-07-30,R2/2013,7.5
2012-07-30,R3/2013,7.5
2012-07-30,R4/2013,7.5
2012-07-30,R5/2013,7.5
2012-07-30,R6/2012,7.5
2012-07-30,R6/2013,8.0
2012-07-30,R7/2012,7.5
2012-07-30,R7/2013,8.5
2012-07-30,R8/2012,7.5
2012-07-30,R8/2013,8.5
2012-08-06,R1/2013,7.25
2012-08-06,R1/2014,8.5
2012-08-06,R2/2013,7.5
2012-08-06,R3/2013,7.5
2012-08-06,R4/2013,7.5
2012-08-06,R5/2013,7.5
2012-08-06,R6/2012,7.5
2012-08-06,R6/2013,8.0
2012-08-06,R7/2012,7.25
2012-08-06,R7/2013,8.38
2012-08-06,R8/2012,7.25
2012-08-06,R8/2013,8.5
2012-08-13,R1/2013,7.25
2012-08-13,R1/2014,8.5
2012-08-13,R2/2013,7.5
2012-08-13,R3/2013,7.5
2012-08-13,R4/2013,7.5
2012-08-13,R5/2013,7.5
2012-08-13,R6/2012,7.5
